adoption_rate_per_1k_pop,log_adoption_rate_pop,total_capacity_kw_weighted,median_household_income,homeownership_rate,single_family_home_pct,pct_bachelors_or_higher,pct_white_non_hispanic,pct_black,pct_hispanic,avg_household_size,population_density,urbanicity,has_net_metering,has_solar_incentive,total_solar_programs,avg_daily_sunlight
2.2149826504941075,0.7997491180570643,402.6499987391512,57266.0,80.70336954520346,73.79209370424597,15.57821653287047,95.04289076140591,0.7059895240264177,0.668033098003492,2.36,28.12634114157971,Rural,1.0,1.0,43.0,15243.45
8.986947540037606,2.1968853575896623,4894.058355185378,82314.0,79.34038581207218,82.8092109459718,24.445623744361473,90.4631561830944,3.1084853248055504,3.8754437789641996,2.41,77.85568245836508,Rural,1.0,1.0,43.0,15410.39
2.8594081002127085,1.0541057716421007,1332.0220952628117,56040.0,60.38357511679371,69.97843025047321,27.14431866935085,88.57546745486088,3.739638887104029,3.6860930840240744,2.12,91.85829634526395,Rural,1.0,1.0,43.0,15027.5
3.6389675129158396,1.2944442544044947,147016.41323775216,81797.0,57.50967342071153,45.2416346561696,41.948689730840854,40.54045923762759,22.142877528147956,26.49602415205179,2.45,5488.0673069291215,Urban,1.0,1.0,43.0,14763.45
1.8577637963568974,0.6247418844650965,459.1133837174345,67614.0,80.40750236135474,83.37075995745184,20.6387843918271,90.50462664084355,3.5291585969442654,2.5285130191521414,2.31,41.89855356671919,Rural,1.0,1.0,43.0,15101.42
3.429468456522053,1.2353169409932092,394.80045017109705,69826.0,83.4688995215311,84.7457627118644,18.6024029830134,95.95297745230295,0.14453651956060898,0.3179803430333398,2.45,29.999074994796846,Rural,1.0,1.0,43.0,15074.63
7.748151861760791,2.0487441436857923,14744.669140987167,69022.0,60.861270794119136,66.43533579122388,32.670148387631606,72.39732569245463,7.651822667940146,14.003303088188476,2.44,159.20498877778428,Rural,1.0,1.0,43.0,14527.05
4.048539540225902,1.400823189743004,675.4788637560098,64802.0,76.84432399879555,86.40590809628009,21.36968928344959,93.22812237242093,0.9637151542591035,3.3633012094948582,2.29,38.88962951597365,Rural,1.0,1.0,43.0,14931.58
5.805862427467867,1.760589085802188,1317.1787834400293,74186.0,79.09474491752972,88.44795101271785,20.197527141133897,87.94574824748553,1.21914050594331,8.142842629279691,2.49,47.24863013534239,Rural,1.0,1.0,43.0,15005.21
5.328356173520065,1.674917772907755,41010.80821777749,110502.0,73.12823858287769,70.46563907576913,51.44684929119943,63.14163295634572,4.853207773846255,15.74450830023413,2.62,2828.444186862294,Urban,1.0,1.0,43.0,14439.07
3.820792880445068,1.343071800160172,775.7329582586655,56909.0,72.66158696794534,78.54541039339486,20.145116582422958,96.11708841738294,0.5048987197211036,1.4305463725431269,2.13,26.690773979503437,Rural,1.0,1.0,43.0,14981.5
1.098069171367329,0.1026190154083665,81.05015329200833,59386.0,79.15567282321899,76.91297208538587,13.918480778138026,94.99836547891468,0.17979731938542007,1.3403072899640405,2.3,27.508992805755394,Rural,1.0,1.0,43.0,15313.41
5.5647113396416845,1.718240538362927,2395.949996170539,75380.0,78.07555238774056,80.38601982263954,26.000421674045963,94.57759744964498,0.6549775394870309,2.622808288653818,2.43,72.07024682049172,Rural,1.0,1.0,43.0,15164.49
3.436710288109106,1.237420236456584,803.2003663726106,57113.0,80.2093973442288,78.87896937507062,16.61483491034209,88.62020579981291,3.7652011225444344,2.8999064546304956,2.59,29.841871579455727,Rural,1.0,1.0,43.0,15214.38
7.431875779060027,2.0071229379092834,1147.6590765086528,60782.0,74.10963687150837,82.06929586460163,19.43846815834768,90.54195282173784,0.6419826813974321,4.635712152881457,2.27,27.586661367347823,Rural,1.0,1.0,43.0,14796.95
2.9299813180718592,1.078403226933074,1479.2662127800545,53471.0,74.76751394916305,79.75958414554906,17.123158648231172,94.48336485442583,0.40489065288617776,1.888601795370395,2.3,91.80367155996058,Rural,1.0,1.0,43.0,15528.74
7.908716446160193,2.0692291278136397,2795.033539255258,58617.0,77.90965328729679,88.42158282440346,17.63906616708527,92.13445984545537,2.462491355723263,2.429417601250789,2.25,38.4193752216458,Rural,1.0,1.0,43.0,14888.82
5.504822936277364,1.7074395463473357,836.4009142858546,54626.0,80.39122137404581,70.9098164405427,15.307542443640413,95.30574428659666,0.6794317479925881,0.7823759522338892,2.31,15.03989892890652,Rural,1.0,1.0,43.0,15525.59
3.608691084158814,1.2861123814905915,518.0697940831877,60976.0,76.82764731945059,84.15790380968798,16.33112269066793,95.98715890850723,0.6842950071808735,1.0053222945002958,2.57,21.79348386431591,Rural,1.0,1.0,43.0,15313.51
7.531977674298342,2.0204844386485887,6735.467177117004,93060.0,75.81148260064334,80.82911273682237,24.2234084842978,83.32577475434618,2.122071050642479,11.49092970521542,2.56,126.5641143381931,Rural,1.0,1.0,43.0,14659.77
1.220234272481734,0.2072046166803927,100.48179331571173,61520.0,78.26865671641791,76.37175111577842,18.490230905861456,94.90717511289513,0.050175614651279475,1.342197691921726,2.35,18.341320657913204,Rural,1.0,1.0,43.0,15464.12
15.29593470534445,2.7282406424270067,4034.4223564212675,65044.0,81.27744510978044,83.1342783792834,24.187266512995787,94.55661351382356,0.7571412183090512,2.0190432488241368,2.29,21.964149830928708,Rural,1.0,1.0,43.0,14950.02
2.1207548267965737,0.7564762957217396,137.6307741758617,57155.0,80.7277628032345,71.42231947483589,12.181208053691275,95.58377035605852,1.186861716809274,1.1592602815346398,2.37,20.424039822085923,Rural,1.0,1.0,43.0,15632.91
6.008424180935085,1.7948254610902916,481.35997168724026,65651.0,85.53719008264463,83.69887374036752,19.238095238095237,94.09611712285168,0.2546148949713558,1.941438574156588,2.34,16.589535709477207,Rural,1.0,1.0,43.0,14838.4
8.302589071946208,2.1177711213466632,5785.813659350061,69912.0,80.38596318049454,88.38256484149855,24.34138782069678,87.28037917790307,2.0450273759908475,6.709160742011931,2.38,59.47068321789029,Rural,1.0,1.0,43.0,14673.38
2.1803683509326426,0.7840697264578143,862.2991609326148,62439.0,78.54054531015619,87.11967545638946,16.731043970580455,87.82995588125327,0.6804755851342257,7.971285425858072,2.32,23.936029783559082,Rural,1.0,1.0,43.0,14783.19
5.419360441706844,1.6918213446345252,3562.590776638856,45572.0,49.32432432432432,53.62522522522523,35.05219469249151,72.18532994345995,14.338026031191895,5.259363260349866,2.13,90.31650016279109,Rural,1.0,1.0,43.0,15546.36
2.4622307825321172,0.9051208938672959,225.05949595120526,71094.0,82.81996813595327,88.78637331440738,20.566938838391618,97.03238384057185,0.10830715910321671,1.1480558864940973,2.43,18.667081805205676,Rural,1.0,1.0,43.0,15113.86
1.6801280885816774,0.5248043181230732,820.0993830173755,61102.0,71.85410334346504,70.30030030030031,18.37319092949462,84.25342316887632,6.178004781569224,2.724951097587481,2.38,64.4358276366119,Rural,1.0,1.0,43.0,15428.64
5.7959257642711455,1.758879079484035,1420.2477400002492,79104.0,77.91833667334669,86.43261837312829,20.50751252086811,94.98031496062993,0.5811773528308962,1.546681664791901,2.55,57.73430206599829,Rural,1.0,1.0,43.0,15399.87
10.920926854861166,2.3915960977570774,2779.686408888337,74954.0,81.80067404910929,86.82309124767225,28.761088648844368,92.20731818596587,0.8258052742038507,4.010402408978921,2.09,36.473830301335944,Rural,1.0,1.0,43.0,14465.3
2.387753065059839,0.8745320759317851,428.08524480340617,65203.0,84.6600532300992,70.54893463344168,18.813209494324045,80.99625468164794,7.535580524344569,4.247191011235955,2.78,38.83794539995811,Rural,1.0,1.0,43.0,15629.28
7.496865326077607,2.0158179786507535,31800.86011755782,100678.0,75.7412825607546,80.79065702039829,37.479096199652744,54.69708213766017,4.853932497185606,33.0614206244175,2.79,993.709614066435,Suburban,1.0,1.0,43.0,14446.31
4.3952514712650155,1.482797345446561,11905.711038893074,68325.0,68.77124342829197,75.48242135871001,20.382697824694315,68.8579371542501,14.575084477642674,12.119850607958217,2.5,157.92251178879215,Rural,1.0,1.0,43.0,14721.38
13.445610248760259,2.599396137944891,15814.052544917235,110474.0,84.17553788797557,91.61114145275806,36.444644256928115,63.38326434807075,8.227140455969138,21.675194183024445,3.03,421.7269655693578,Suburban,1.0,1.0,43.0,14558.02
6.6528797705697,1.8965517890786676,7417.289920940804,53291.0,69.78088129063327,77.81654615772659,20.29594023281404,80.84756765529274,7.729135391731246,6.26851138069542,2.18,68.80936926373388,Rural,1.0,1.0,43.0,14787.54
7.191403545887347,1.9742759439530735,43872.396272156824,108917.0,74.40310137925661,76.77973067538497,46.95393034403767,57.144904022419354,6.336416696516993,24.41349375250216,2.7,1604.7722636128988,Urban,1.0,1.0,43.0,14919.27
3.693668725598416,1.3093238758507388,8389.903588746236,72281.0,73.91111505366806,81.86925639070589,18.746764005384694,83.02597914698897,2.641014589771571,10.826325780153875,2.35,96.06673373633868,Rural,1.0,1.0,43.0,14659.25
1.6465157583748433,0.5047164557671033,6323.008708842502,53438.0,75.02770594754341,73.52941176470588,14.597285067873303,84.42888286978926,6.738455440311819,2.3254277597938824,2.49,40.67128989007978,Rural,1.0,1.0,43.0,15168.24
6.74100215478342,1.9096909612395698,2737.2869623561323,68459.0,73.2625915408758,79.89728539985327,19.35342071611253,84.34728991720007,5.355569910153267,7.173057725057255,2.33,46.9915241959852,Rural,1.0,1.0,43.0,14583.6
6.4798258256472465,1.8702356930133817,3300.8302789398253,70796.0,73.90858081291913,79.94978028876334,18.471135126544556,88.24420202473429,3.4801873299868196,5.5385737121063405,2.3,34.168305181539786,Rural,1.0,1.0,43.0,14801.53
6.844827672995071,1.9249531738208394,2295.3200969982076,64188.0,69.29509081100521,82.760347129506,19.868327038889454,86.47649802655185,5.927520631503409,3.3153928955866525,2.21,45.09329312096717,Rural,1.0,1.0,43.0,14912.37
4.368853404949558,1.4767869104261884,1456.2889618038553,50434.0,62.10884353741497,69.62788645389027,31.804317923569165,85.76857796472585,5.726514648365434,3.449929894472733,2.08,45.98836291812809,Rural,1.0,1.0,43.0,14932.12
8.298829959978425,2.1173187999143406,28155.807539340305,102836.0,82.57872069733256,87.95157746362091,35.19117118882032,76.94096336786932,1.449098488595415,15.594830520994584,2.66,516.0217899658102,Suburban,1.0,1.0,43.0,14462.83
6.011476106864569,1.795332429739848,12870.940751076183,78329.0,65.21600648598563,65.61634717784878,46.87393558642092,77.04380800786508,8.285834669538044,6.26163083297246,2.35,144.4177382932403,Rural,1.0,1.0,43.0,14875.11
3.248939661759196,1.1814018853419626,3925.6710230491476,62449.0,69.8458485254073,80.10623956216423,24.12657118215109,73.94313341326237,17.019036757610316,2.7497538770457446,2.29,176.71407015440585,Rural,1.0,1.0,43.0,14989.01
6.757086049399569,1.9120705732028696,3523.4460166819013,68518.0,77.71212208134932,82.76009096077317,18.776991925893473,94.27814926176906,1.1982228604765965,1.317147601310416,2.51,51.642343801783134,Rural,1.0,1.0,43.0,15273.19
5.5892141968677445,1.7226262659071494,20239.827647517242,74800.0,73.61246971705444,81.61877217467337,30.7840745860097,82.37999327365276,8.546617743197132,4.171468951105502,2.37,369.84689349629286,Suburban,1.0,1.0,43.0,15421.27
2.4288329579543846,0.8915196289647966,1188.472363788859,60839.0,74.45198836081475,71.327464180908,17.28968346103243,89.5800933125972,4.158845926958761,2.1397543840832305,2.36,65.13803450600659,Rural,1.0,1.0,43.0,15322.39
7.103536662468876,1.9619995410240911,4557.2877052535305,69818.0,79.71394037066881,91.03708791208791,18.71984939404636,92.36875800256082,0.4182671788305591,3.2351685872812634,2.3,30.28524747816825,Rural,1.0,1.0,43.0,14740.55
7.476335131588419,2.013079376258499,1121.537646340708,62127.0,80.55652782639132,90.8238851095994,17.069777397260275,95.50396024227365,0.5513278459388103,1.4676191955272557,2.21,23.876800308518373,Rural,1.0,1.0,43.0,14886.93
0.8124494485754494,-0.19546825892993794,129.6601068680414,62584.0,79.022254651587,76.21629542790153,16.272160047538872,86.71013039117352,6.161341166356212,2.7797678750537327,2.5,58.85701515068458,Rural,1.0,1.0,43.0,15685.88
9.53984463480438,2.2565248857534326,1324.9607294418552,81334.0,79.42252165543792,88.62906104962514,26.461359674607788,95.0530035335689,0.4601857178075437,1.544909195496754,2.32,38.70657875066398,Rural,1.0,1.0,43.0,15015.32
6.135355560672701,1.8156966031297004,1515.7221405570697,71710.0,82.72259472945579,88.50116774282182,18.929340028694405,93.51430949484603,0.5634163518791215,3.2908636916575964,2.41,27.829449077043687,Rural,1.0,1.0,43.0,14721.4
6.140819279998178,1.8165852892057948,2876.9155495305076,101635.0,83.79609544468548,86.47800886464371,38.2310411311054,95.26437701964598,0.5948125482570277,1.8759472675798565,2.51,90.75761547465488,Rural,1.0,1.0,43.0,15561.23
12.923861506828235,2.5598487952840854,5007.443250415289,61863.0,76.26276076342654,84.1315453384419,18.20273114385003,92.01153928342475,2.6924994657739156,2.126219816226227,2.29,39.89678387418546,Rural,1.0,1.0,43.0,15227.34
6.36090220658562,1.8517410932418787,7901.220027377468,65175.0,71.64952380952381,78.22789862302933,23.25954861111111,87.6000122620398,5.28493914962754,2.7773520125072806,2.31,57.334535528922125,Rural,1.0,1.0,43.0,15138.62
1.8123772355892198,0.600141822186987,328.80578956513284,71676.0,77.43043627619375,86.70427074939565,18.78470080197409,95.67350888105605,1.057433132904831,1.5757827078581796,2.43,43.06788348543568,Rural,1.0,1.0,43.0,15046.86
13.893069083028697,2.632109613104695,17442.986264289728,79244.0,74.51075138922445,84.49944751381216,24.04140464132673,83.75116423470972,1.2166252716547654,11.50069854082583,2.46,67.93083540059105,Rural,1.0,1.0,43.0,14525.31
9.249332369652373,2.2256319477492013,17309.276407779103,64938.0,66.9875703869009,75.7941923945783,34.46672502931897,67.0384972557568,17.46584293030679,5.754291529269147,2.27,290.66179620006625,Suburban,1.0,1.0,43.0,14781.31
5.483641589940097,1.703591348912408,1675.1545543380767,59286.0,78.93420065048787,75.86733580624045,12.260587182715886,85.46371936568957,7.981739548294089,3.5127342623738587,2.3,47.089118589453484,Rural,1.0,1.0,43.0,15505.05
12.204173634015426,2.5025970506828203,2823.8998585820627,87516.0,85.4035907166837,90.8130081300813,31.883449491980855,95.08442102742187,1.4968267273380433,1.562687103340917,2.42,38.02927220233704,Rural,1.0,1.0,43.0,14985.39
4.055426914014542,1.4025187593831567,746.7686731582024,58029.0,78.45227858985383,83.77192982456141,18.838166144200628,94.95384615384616,0.505982905982906,1.935042735042735,2.45,17.59182632627335,Rural,1.0,1.0,43.0,15204.99
2.205891378535809,0.7956547507774462,114.70781253103954,62500.0,86.07038123167156,72.72327320721513,16.846878269968606,89.16688847484696,5.030609528879425,2.5552302368911364,2.63,10.185242919534682,Rural,1.0,1.0,43.0,15594.64
0.8317259358080793,-0.17230080963819616,52.265205398641285,43227.0,67.50805585392051,64.78031634446397,11.918850380388841,61.68703192747339,32.262514781237684,1.931415057154119,2.65,25.46319529477889,Rural,1.0,1.0,43.0,15709.94
5.488995795350988,1.7045654929047247,2841.616584567609,77526.0,80.71168621107965,89.34506353861192,24.56437560503388,90.35714285714286,0.23214285714285715,6.4107142857142865,2.26,34.97879410607319,Rural,1.0,1.0,43.0,14653.05
4.830691791853599,1.5770576427158634,1834.2214340909632,68870.0,76.83146259960586,76.46268656716418,14.210381511371972,85.83040276026807,7.8727357176033435,3.6294870944197464,2.32,52.38743271685724,Rural,1.0,1.0,43.0,15520.81
2.1547341830989892,0.7722975747474158,438.0173569184547,60404.0,73.56663021402906,79.29676893836546,18.862741507187984,93.65231259968103,0.2934609250398724,1.901116427432217,2.4,43.537554786492386,Rural,1.0,1.0,43.0,15176.43
1.7134872676984498,0.5443497194792332,2889.698161482036,66768.0,68.63152046019087,74.0313445806239,24.063985989064136,68.49190531137452,10.40805622574216,13.995594251547258,2.26,334.49435784194475,Suburban,1.0,1.0,43.0,14617.98
5.763553501292112,1.7532877490667793,21872.391137546118,70178.0,67.79003288141952,76.06113673405694,30.743477190914138,59.468868853938936,27.805100146402538,4.945501360012874,2.47,387.3550898158073,Suburban,1.0,1.0,43.0,15519.03
4.28075383195235,1.4564624359070664,1930.5808088190158,54945.0,74.85047846889952,76.72309552599759,20.2348796241926,91.65775858382862,2.79642536451875,2.078077564458887,2.28,61.54619451513326,Rural,1.0,1.0,43.0,15555.03
4.43990708029624,1.4928832151278355,10237.225365287313,74114.0,70.61454502313441,77.93797168038991,35.11987891461872,78.09975565652582,12.468688690021873,2.7922773119144337,2.27,224.84479918915494,Suburban,1.0,1.0,43.0,15084.15
4.39141649144229,1.4819264189891603,372.85760610760633,66059.0,79.53879941434846,81.48929755803437,18.92863903085368,90.65338411954292,4.438910049809552,2.4758277175505423,2.2,15.609421449805625,Rural,1.0,1.0,43.0,14999.16
8.288626238334952,2.116089987650069,872.3828497422917,73013.0,79.08464566929135,82.57417467613874,22.22545878240606,95.66742314833918,1.0521972354033424,1.4648236022281824,2.36,19.32692691096136,Rural,1.0,1.0,43.0,15211.24
2.677032886378686,0.9884375686275626,615.6089825836552,68457.0,78.53325753268902,86.39347523373782,17.59124087591241,96.30037858820147,0.11501413715435856,1.1549336272583504,2.35,27.51055030329238,Rural,1.0,1.0,43.0,15073.96
12.175856258279605,2.500275956112519,1130.310300788855,62284.0,77.63215377894277,87.11300309597523,19.271383315733896,92.26145755071374,1.0330578512396695,2.5169045830202856,2.28,18.47930969851374,Rural,1.0,1.0,43.0,14790.59
13.534360367117594,2.605970251617862,5657.9316432935,61943.0,71.0051877343469,79.52280701754387,21.732208247094412,79.96457926524681,8.432859543163344,5.301757413378139,2.22,78.05446905344645,Rural,1.0,1.0,43.0,14446.01
15.12408597665707,2.7169495492828264,22945.088169051593,76704.0,77.5254590054263,83.40379108141279,28.353695020724317,92.56635134617595,1.388686760369193,2.569798169353912,2.37,201.95090561187,Suburban,1.0,1.0,43.0,14824.65
4.0345888546578,1.3973799024910214,893.164443400689,56420.0,76.82962105872143,77.03854471441292,20.89540022917008,90.1308036766439,0.7777515908555267,5.196794720716475,2.34,41.053476918908984,Rural,1.0,1.0,43.0,15585.48
2.580660900288533,0.9519130170167116,2389.437940529903,54537.0,69.2363756832864,79.66269264321024,16.2329393975568,77.14098306891321,14.750133234944451,5.422320611104278,2.33,81.4621531994759,Rural,1.0,1.0,43.0,14881.0
2.12017677610074,0.7562049697520916,278.3248881947548,53650.0,75.376254180602,77.89881831610043,18.70189840944074,93.74944191445664,0.964371818912403,1.857308688275739,2.31,50.14709635818971,Rural,1.0,1.0,43.0,15268.65
6.599286115823008,1.8884756473991866,1571.5702311819455,64650.0,78.11663195477536,88.1284548565412,22.030456852791875,81.70849420849422,2.7871621621621623,10.804777992277991,2.32,30.561373491843415,Rural,1.0,1.0,43.0,14841.11
7.457519257328127,2.0105628499234336,2245.087705112682,75652.0,81.17790982174064,87.36332396126211,24.403129127298588,95.0518929980997,0.4823856161379915,1.578716561906154,2.35,24.31936181671783,Rural,1.0,1.0,43.0,15442.9
0.4516878894641226,-0.7728661801270057,94.57476512191654,53107.0,78.94352838173063,72.67177555526692,16.208791208791208,95.72964861823183,0.21883206202325872,1.6193572589721146,2.32,22.40589496098511,Rural,1.0,1.0,43.0,15348.9
1.5441318137264055,0.440917070566019,544.8924698568144,53097.0,76.2744752160875,82.13597985483632,14.923559785359927,95.78348409687774,0.6565509191712868,1.4954770936679311,2.36,27.693880395892386,Rural,1.0,1.0,43.0,15477.14
6.058577124842673,1.8031241665290292,5357.852048215377,64536.0,75.46413956493646,82.99806576402321,20.07212776919114,82.1495868966517,1.0218872300333381,13.067111175532686,2.33,80.67838134539006,Rural,1.0,1.0,43.0,14572.72
8.801630660339711,2.176072514800217,60962.1260024682,107799.0,82.51958062243587,86.09725981858764,36.45855834853634,59.77722098933352,11.522943660963563,19.30488939795261,2.86,835.5914460894272,Suburban,1.0,1.0,43.0,14608.13
5.862143683542834,1.7702197602810406,11191.40779025825,65521.0,71.13018697435184,75.21982664205026,27.457267181611876,88.2305461720128,3.4617799168933665,2.811575139756659,2.25,159.21087075509865,Rural,1.0,1.0,43.0,15574.41
10.032635048571734,2.3068395348653103,33787.77688907237,64363.0,65.24006271167354,74.00187261421746,24.59591172982407,64.77660622191472,12.931317488501143,14.985403598445405,2.42,552.1664555111588,Suburban,1.0,1.0,43.0,14463.86
14.637755788940888,2.684287135260326,7635.281094730105,85629.0,83.54189336235038,89.04414099714195,36.079369981470045,94.04401794096172,0.6310628976739335,1.994888912068426,2.54,72.68977570196206,Rural,1.0,1.0,43.0,14822.86
0.00010907055484736603,-4.594322183425396,0.018919365355357532,72644.0,85.94473487677371,88.47775175644028,25.979945305378305,94.55703532136653,0.5983400887859486,2.0073344914109246,2.3,49.81938349995352,Rural,1.0,1.0,23.0,15081.49
0.006043695046008463,-4.1324393386092195,4.103001833180568,87227.0,73.94046786858063,82.66358024691358,33.31461081316133,84.91550953452493,3.013117213369678,4.11262143027021,2.62,511.7831562192781,Suburban,1.0,1.0,23.0,14910.86
0.00713982575249966,-4.066350531996054,11.141080634644643,63372.0,54.83488946862557,60.10794140323824,49.12037928378899,81.64451946045686,3.4958733246556335,4.606571211969504,2.15,354.4086261349177,Suburban,1.0,1.0,23.0,15044.39
0.00012377434517595265,-4.59286872564526,0.03699816681943171,79088.0,82.92858947064555,86.32222931863257,20.56141322624676,94.13035649981994,0.5027561563391596,1.984709564831999,2.57,178.79172826391107,Rural,1.0,1.0,23.0,14939.17
0.04291845493562232,-2.9390031363894478,4.59,62933.0,83.74058004110528,86.115569823435,12.557511809091467,92.10729613733906,0.4291845493562232,4.128755364806867,2.65,75.36940713712703,Rural,1.0,1.0,23.0,14520.4
0.009361550010172241,-3.944466137829641,9.943718592964823,102349.0,69.48468239209161,72.8093529343674,51.62640760837856,81.74694630099101,2.464085426749635,6.677805946070523,2.53,177.03189042437268,Rural,1.0,1.0,34.0,14777.37
0.004145467881890255,-4.258360997229509,0.2539759036144578,83617.0,83.9724680432645,85.77154308617234,24.69437652811736,95.57966321243524,0.6962435233160621,1.530116580310881,2.4,24.61268693148419,Rural,1.0,1.0,34.0,14537.1
0.056715594519869184,-2.707316552490141,4.706024096385542,64906.0,73.3095577746077,85.57548579970104,21.19226989846053,90.67487596389503,1.0042441269651503,5.069041783728854,2.29,29.384848596627126,Rural,1.0,1.0,34.0,14631.0
0.0014991424904954368,-4.465482812436994,0.2562814070351759,89542.0,81.26792452830188,87.64044943820225,25.49500613281934,94.34964200477327,0.7875894988066826,2.1897374701670644,2.5,29.874903298716948,Rural,1.0,1.0,34.0,14823.89
0.0231260100547687,-3.4074365029211964,4.436974789915967,72785.0,73.33076032419915,79.52550415183866,21.4471550846499,67.42388231467814,1.5010882890095318,23.81226389132121,2.48,69.81797475297073,Rural,1.0,1.0,34.0,14685.21
0.0007671033359789875,-4.5312597807228014,0.3630252100840336,69006.0,55.97809238400331,57.98952980164257,53.33752189475287,81.3889565076274,2.643216488153197,5.013591366439467,2.23,172.1998658618377,Rural,1.0,1.0,34.0,14733.91
6.829160601177875,1.9226650049778093,37298.720734155104,67298.0,67.35717961914564,60.09919923509024,23.440359341207788,88.20811409951658,4.605468158792055,2.11265724740258,2.33,240.0300029490078,Suburban,1.0,1.0,24.0,14049.04
0.059499903312657115,-2.666429917597148,22.305,54254.0,74.38350626600189,74.6436374986994,22.373819862167867,92.86596159281241,0.7169738349175183,1.575259940202597,2.2,10.077294181980399,Rural,1.0,1.0,24.0,13242.79
15.139893569860131,2.7179935068389613,80108.02297156183,92983.0,70.37145296647,69.00124736831684,52.163541773289836,86.7032751519906,3.2346211675491925,2.714584559063869,2.28,365.872472024999,Suburban,1.0,1.0,24.0,14480.63
7.989528540753898,2.079382607537491,8622.479825446415,58522.0,77.00088303764952,77.50960216226468,29.902073467886538,94.00232210980262,0.6103831481174324,1.5624481671919057,2.32,17.76362737454825,Rural,1.0,1.0,24.0,13506.29
2.865734009399909,1.0563079492812297,8181.325241566565,69630.0,78.78921254801537,82.20368267759292,39.175980919421974,93.17095784894087,0.8540760288139221,1.7901718850295985,2.18,35.33678443074535,Rural,1.0,1.0,24.0,13839.26
8.345239019998395,2.1228887696571137,98652.29553709831,65062.0,72.75660041530702,68.89135254988913,30.8932073060568,92.72294489467734,0.8008661454933367,2.15581065804767,2.25,144.80467381079737,Rural,1.0,1.0,24.0,13928.06
16.910196929516715,2.8285079929706725,22100.11448472036,71903.0,78.53606985928026,81.1896184706075,39.10289061505157,94.05775819872736,0.36465981399902103,1.79637787567303,2.17,111.90044530133152,Rural,1.0,1.0,24.0,14208.79
19.37326870235621,2.9644102559327696,19843.932192304816,72026.0,83.83433121412259,85.90088198236036,40.037593984962406,93.30636160714286,0.48828125,1.303013392857143,2.17,78.6194218927889,Rural,1.0,1.0,24.0,14300.77
10.797975723015218,2.380284354450269,21974.174446797722,57933.0,80.81370811175826,76.04901799879643,22.49882468826255,92.7853834627435,0.3030922217681515,1.6108159651273668,2.44,28.275982603395256,Rural,1.0,1.0,24.0,13788.57
1.233749066729711,0.21813025912231246,1969.2788707693148,63248.0,70.28053544133768,66.31655725747629,30.476242027298888,91.43392958305931,0.9650259489096249,1.9320053916429534,2.26,45.205408482677704,Rural,1.0,1.0,24.0,13472.59
3.888381578451136,1.360561487123296,889.2671640355084,55234.0,76.92023178399704,82.13773803835916,21.806969314213536,92.98686131386862,0.7591240875912408,1.7810218978102188,2.07,4.32357018587186,Rural,1.0,1.0,24.0,13310.79
16.90636647312376,2.8282815836652273,10979.463036409341,82080.0,77.76816074188562,77.8219687058454,41.11319486217756,92.41905480818482,0.5418812174803871,1.976114091607581,2.28,146.04750786482347,Rural,1.0,1.0,24.0,14435.86
7.148223517814751,1.9682618381506247,51947.08431857862,56199.0,77.26173197871312,74.58429137925289,20.310488849194883,94.46826083536537,0.4739243294265712,1.4493038621883112,2.2,12.958333651863914,Rural,1.0,1.0,24.0,13361.29
20.153077003720615,3.003853060709332,28562.14514023731,68441.0,80.91668574044404,77.66977122705488,34.81874624474264,92.98105284207368,0.46742988551717246,1.5222716592511123,2.25,54.80416613583093,Rural,1.0,1.0,24.0,13915.78
0.2878986596717955,-1.211001918528492,57.97,52237.0,78.05418543141039,81.33898539372437,24.910541064884672,87.99142701768977,0.6749624132305428,2.34797351332331,2.16,12.198343560077651,Rural,1.0,1.0,24.0,13677.5
11.152754360808624,2.4125827330255154,94568.00709031879,82904.0,76.13739612188365,73.73806575145143,34.5706198874063,90.75913584903903,1.0725046686319162,2.075620194569019,2.34,216.63828344747154,Suburban,1.0,1.0,24.0,14703.98
0.15723677395256647,-1.7883446626070771,92.67774735157278,57393.0,70.3236623414492,78.22310271258762,21.123675206542604,86.43635075706148,7.043770845016381,1.8594492488415337,2.22,160.4977747460321,Rural,1.0,1.0,53.0,14667.46
1.502266153707767,0.4136092898508059,8740.038206043251,120324.0,74.96265686353432,80.76672500351299,45.24029440074669,62.70239078343509,17.415253090013135,10.020205233730895,2.6,1424.608130065621,Urban,1.0,1.0,53.0,15914.36
0.9241194822015147,-0.0681509236657462,7035.386832447452,90904.0,66.3314665107784,70.49695114988467,41.42213878572692,52.32936983424869,29.84559538410473,7.421026241016213,2.51,1419.8623566493638,Urban,1.0,1.0,53.0,15218.61
0.8862425951441527,-0.10954414914522416,1127.9845008359603,132059.0,87.15544273555324,93.51223581757509,35.26277586446541,74.29604119798276,12.165346355193996,4.9258457634527835,2.78,439.94089779070316,Suburban,1.0,1.0,53.0,16216.12
0.581127059522123,-0.5257242939520618,242.67426185457055,66368.0,71.85781134553814,79.03965670316661,17.57313014538448,72.79530623241334,13.2431299766509,8.770879482727652,2.7,104.5761045823655,Rural,1.0,1.0,53.0,15525.25
1.257300723148894,0.23688922372742935,2570.1200055544264,115876.0,83.85496243325406,88.4625266371454,39.7411088512117,85.60274899895593,3.8848541171881275,4.780343969068025,2.68,389.43735129519786,Suburban,1.0,1.0,53.0,15007.69
